date,name,restaurant,etudiant,doctorant,campus,visiteur,vegetarian
2022-05-24,Tarte au thon MSC\nSalade croquante,Alpine,7.5,8.0,9.0,10.0,False
2022-05-24,Salade de pâtes aux légumes grillés à la provençale,Alpine,8.0,9.0,10.0,11.0,False
2022-05-24,Croquettes de légumes\nMayonnaise aux herbes\nQuinoa IP suisse\nHaricot vert Provenance: Suisse,Alpine,10.5,11.0,11.5,12.5,False
2022-05-24,Falafel maison \nYogurt à la libanaise\nCouscous \nLégumes aux épices de l'Atlas,Alpine,12.5,13.0,13.5,14.5,False
2022-05-24,Lasagnes aux légumes de saison végétarien,Arcadie,7.5,8.5,9.0,10.0,True
2022-05-24,"[Italian Bowl] Salade de pâtes au pesto verde, tomates séchées, olives, mozzarella di Bufala et pousses d'épinards végétarien",Arcadie,12.0,12.0,12.0,12.0,True
2022-05-24,Tajine de quorn aux fèves\nSemoule de blé à la cannelle\nLégumes de l'Atlas végétarien,Campus Biotech,9.0,9.0,9.0,9.0,True
2022-05-24,"""L'italian""\nHamburger végétarien,\nTomate, mozzarella, roquette, sauce basilic\nPommes fritesProvenance: Suisse",Esplanade,10.5,11.0,11.5,12.5,False
2022-05-24,Panini à choix \nSalade verte,Esplanade,7.5,8.5,9.0,10.0,False
2022-05-24,"Salade FALAFEL:\nSalade, Falafel, Carottes, Concombre, Yogourt, Olives, Pita, Coriandre végétarien",Giacometti,8.0,8.0,8.0,8.0,True
2022-05-24,"Notre gamme de sandwichs végé:\nAssortiment varié (Falafel, tomate mozza...) végétarien",Giacometti,7.0,7.0,7.0,7.0,True
2022-05-24,Ravioli Gyoza\nSweet chili sauce \nNouilles sautées aux légumes,Ginko,10.5,11.0,11.5,12.5,False
2022-05-24,"[Saveurs du Maroc] Couscous végétarien aux légumes, pois chiche et bouillon parfumé aux saveurs du Maroc végétarien",Hodler,10.0,11.0,12.0,13.0,True
2022-05-24,Gratin de pâtes aux petits légumes grillés végétarien,Hopper,7.5,9.0,10.0,12.0,True
2022-05-24,Tajine de légumes et salade d'herbes végétarien,Hopper,11.5,12.5,12.5,14.0,True
2022-05-24,Méli-mélo de légumes\nMozzarella et croustille,La Ruche,8.0,9.0,10.0,11.0,False
2022-05-24,Ragoût de légumes au miso\nDés de tofu et granola salé\nRiz sauvage,La Ruche,11.0,12.0,13.0,14.0,False
2022-05-24,Spaghetti \nAlla Genovese,La Ruche,6.5,10.5,10.5,10.5,False
2022-05-24,"[Big Burger Veggie]\nBuns maïs, planted barbecue, oignons, tomate, fromage à raclette et salade végétarien",La Table de Vallotton by Novae,10.0,13.0,13.0,13.0,True
2022-05-24,"[Pasta du Chef Veggie]\nPenne Rigate N°73,\npesto de basilic et amandes, copeaux de parmesan et pousses Caulys végétarien",La Table de Vallotton by Novae,10.0,13.0,13.0,13.0,True
2022-05-24,"[Salade du Chef Veggie] Rampon, lardons de quorn, croûtons de pain campagnard, oeufs durs végétarien",La Table de Vallotton by Novae,16.0,19.0,19.0,19.0,True
2022-05-24,"Quiche aux légumes du soleil, olives noires et mozzarella, salade verte végétarien",Le Klee by Novae,6.5,7.5,8.0,9.0,True
2022-05-24,"Rouleaux de printemps, riz cantonais\n végétarien",Microcity,10.0,11.0,12.0,13.0,True
2022-05-24,"Arancini à la mozzarella et aux épinards, salade mesclun\n\n végétarien",Microcity,10.0,11.0,12.0,13.0,True
2022-05-24,Tartine aux légumes du soleil\n végétarien,Microcity,7.5,8.0,8.5,9.0,True
2022-05-24,"Tomate et mozzarella, légumes antipasti végétarien",Microcity,12.0,12.0,12.0,12.0,True
2022-05-24,Medaglioni de carottes aux fines herbes\nBrunoise de céleri et sauce crémeuse à la carotte vegan,Native,10.5,11.0,11.5,12.5,True
2022-05-24,"Parmigiana d'aubergines, œuf au plat et crudités végétarien",Ornithorynque,10.0,11.0,12.0,13.0,True
2022-05-24,Penne au blé complet all'arrabiata végétarien,Ornithorynque,5.5,6.5,7.0,8.0,True
2022-05-24,"Quiche aux oignons, petits pois et brie végétarien",Ornithorynque,8.0,8.5,9.0,9.5,True
2022-05-24,"Empanadas au fromage, salade mêlée et sauce chimichurri végétarien",Ornithorynque,9.0,9.5,10.0,11.0,True
2022-05-24,Omelette gratiné au fromage sauce ail des ours pommes rôties et bâtonnets de carotte végétarien,PUUR,14.9,14.9,14.9,14.9,True
2022-05-24,Sauté végétarien aux champignons  riz pilaw et petits pois végétarien,PUUR,14.9,14.9,14.9,14.9,True
2022-05-24,"Pâtes fraiche ""Maison"" Carbonara avec tofu fumé grillé oignons confits sauce crème",PUUR,13.9,13.9,13.9,13.9,False
2022-05-24,"Assiette Libanaise:\n(Fallafel, Riz parfumé coco, Poivrons grillés et sauce Yogourt épicé) végétarien",Piano ,8.0,9.0,10.0,12.0,True
2022-05-24,"Oeufs brouillés aux herbes, tomates rôties et pommes de terre végétarien",Piano ,11.5,12.5,12.5,14.0,True
2022-05-24,Grillade Végétarienne:\nSteak de légumes  végétarien,Piano ,8.5,8.5,8.5,8.5,True
2022-05-24,"Notre carte de Pizzas végétarienne:\nAssortiment varié (4 saisons, chèvre miel,  buffalina...) végétarien",Piano ,13.5,13.5,13.5,13.5,True
2022-05-24,"Cocotte de pâtes, crème de tomate et mozzarella végétarien",Piano ,5.5,7.0,8.0,9.0,True
2022-05-24,"Salade verte Jacket potatoes tomates, mozzarella, basilic et roquette fraiche  végétarienFruits frais au choix",Piano ,9.0,11.0,12.0,13.5,True
2022-05-24,"CONCEPT BOWL LIBANAIS\n(Falafel, Kebab végé, Aubergines confites, Choux rouges, Patate douce, Raisins secs, Semoule au persil, Tomates cerises, Pois chiche, Radis Noir, Batavia, Houmous, sauce Yogourt) végétarien",Zaha,11.0,12.5,12.5,14.0,True
2022-05-24,"CONCEPT SANDWICH LIBANAIS\n(Falafel, Kebab végé, Aubergines confites, Tomates cerises, Radis Noir, Batavia, Houmous, sauce Yogourt, Herbes fraiches) végétarien",Zaha,8.0,9.0,9.0,10.0,True
2022-05-25,Tarte au thon MSC\nSalade croquante,Alpine,7.5,8.0,9.0,10.0,False
2022-05-25,Girasoli à l'ail des ours\nSauce toscane\nFromage râpé\nSalade du jour,Alpine,8.0,9.0,10.0,11.0,False
2022-05-25,Poulet curry Suisse\nRiz casimir\nHaricots vert,Alpine,11.5,12.0,12.5,13.5,False
2022-05-25,Burger de Bœuf Suisse\nBun au sésame\nPommes frites\nGarnitures,Alpine,12.5,13.0,13.5,14.5,False
2022-05-25,Lasagnes aux légumes de saison végétarien,Arcadie,7.5,8.5,9.0,10.0,True
2022-05-25,"[Italian Bowl] Salade de pâtes au pesto verde, tomates séchées, olives, mozzarella di Bufala et jambon cruProvenance: Suisse",Arcadie,12.0,12.0,12.0,12.0,False
2022-05-25,"Fajitas de Boeuf\nsauce blanche au cumin\nSalade d'avocats aux tomates, oignons rouge et concombre\nBoulgour aux herbesProvenance: Suisse",Campus Biotech,9.0,9.0,9.0,9.0,False
2022-05-25,Rôti de veau roulé (Suisse)\nSauce marchand de vin\nPommes grenailles sautées\nGratin de choux fleurs,Esplanade,10.5,11.0,11.5,12.5,False
2022-05-25,Panini à choix \nSalade verte,Esplanade,7.5,8.5,9.0,10.0,False
2022-05-25,"Salade FALAFEL:\nSalade, Falafel, Carottes, Concombre, Yogourt, Olives, Pita, Coriandre végétarien",Giacometti,8.0,8.0,8.0,8.0,True
2022-05-25,"Salade CRUNCHY CHICKEN:\nSalade, Poulet croustillant, parmesan, croutons, oignons, Tomates, Ciboulette, carottes râpéesProvenance: CH végétarien",Giacometti,8.0,8.0,8.0,8.0,True
2022-05-25,"Notre gamme de sandwichs:\nAssortiment varié (Dinde fumée, tomate mozza...)",Giacometti,7.0,7.0,7.0,7.0,False
2022-05-25,Filet de hoki ASC à la Thaï\nRiz parfumé aux légumes ,Ginko,10.5,11.0,11.5,12.5,False
2022-05-25,"[Made in Italy] PASTA - Trofie artisanales, Cacio e pepe, sauce bolognaise aux carottes, céleri et oignonsProvenance: Boeuf - Suisse",Hodler,12.0,13.0,14.0,15.0,False
2022-05-25,"[Made in Italy] PASTA - Gnocchi rigati artisanaux, caponata d'aubergines-tomates-poivrons, pesto de basilic végétarien",Hodler,,,,,True
2022-05-25,"Burger Italien, frite et salade",Hopper,13.0,13.0,13.0,13.0,False
2022-05-25,NOS TENDERS:\nChicken Wings Provenance: CH,Hopper,11.5,11.5,11.5,11.5,False
2022-05-25,Gnocchi aux fromages et pousses d'épinard végétarien,Hopper,7.5,9.0,10.0,12.0,True
2022-05-25,"Boulette de bœuf Al Napoli, sphaghetti et parmesanProvenance: CH",Hopper,11.5,12.5,12.5,14.0,False
2022-05-25,"Burger de boeuf\nOignons, salade, fromage,\nColeslawProvenance: CH",La Ruche,12.0,13.0,14.0,15.0,False
2022-05-25,"Bouddha bowl\nLentilles, légumes crus et cuits\nJeunes pousses\nSeitan maison",La Ruche,8.0,9.0,10.0,11.0,False
2022-05-25,"Nouilles sautées\nPoulet, champignons, légumesProvenance: CH",La Ruche,7.5,10.5,10.5,10.5,False
2022-05-25,"[Big Burger]\nBun au maïs, bœuf, oignons confits, tomate, fromage à raclette, saladeProvenance: Boeuf CH",La Table de Vallotton by Novae,10.0,13.0,13.0,13.0,False
2022-05-25,"[Big Burger Veggie]\nBuns maïs, planted barbecue, oignons, tomate, fromage à raclette et salade végétarien",La Table de Vallotton by Novae,10.0,13.0,13.0,13.0,True
2022-05-25,"[Pasta du Chef]\nPenne Rigate N°73, pesto de basilic et amandes, jambon cru du Pays, copeaux de parmesan et pousses CaulysProvenance: Porc/Suisse",La Table de Vallotton by Novae,10.0,13.0,13.0,13.0,False
2022-05-25,"[Pasta du Chef Veggie]\nPenne Rigate N°73,\npesto de basilic et amandes, copeaux de parmesan et pousses Caulys végétarien",La Table de Vallotton by Novae,10.0,13.0,13.0,13.0,True
2022-05-25,"[Salade du Chef Veggie] Rampon, lardons de quorn, croûtons de pain campagnard, oeufs durs végétarien",La Table de Vallotton by Novae,16.0,19.0,19.0,19.0,True
2022-05-25,"Quiche aux légumes du soleil, olives noires et mozzarella, salade verte végétarien",Le Klee by Novae,6.5,7.5,8.0,9.0,True
2022-05-25,"Joue de bœuf au miel et aux agrumes, blé cuit, courgettes rôties\nProvenance: Suisse",Microcity,10.0,11.0,12.0,13.0,False
2022-05-25,\nGratin de chou-fleur aux œufs\n végétarien,Microcity,10.0,11.0,12.0,13.0,True
2022-05-25,Tartine aux légumes du soleil\n végétarien,Microcity,7.5,8.0,8.5,9.0,True
2022-05-25,Salade César au pouletProvenance: Suisse,Microcity,12.0,12.0,12.0,12.0,False
2022-05-25,"Seitan CH bio mariné\nPatate douce rôtie, blé et sauce tomate épicée vegan",Native,10.5,11.0,11.5,12.5,True
2022-05-25,"Galette du Chef\n(Chorizo, courgettes grillées, épinards et oignons rouges)Provenance: CH",Niki ,8.5,8.5,8.5,8.5,False
2022-05-25,Wok de porc façon thaïProvenance: Suisse,Ornithorynque,12.0,13.0,14.0,15.0,False
2022-05-25,Penne au blé complet all'arrabbiata végétarien,Ornithorynque,6.5,7.5,8.0,9.0,True
2022-05-25,"Quiche aux oignons, petits pois et brie végétarien",Ornithorynque,8.0,8.5,9.0,9.5,True
2022-05-25,"[Orni Kebab] Emincé de poulet à la libanaise, sauce yogourt au cumin et garnituresProvenance: Suisse",Ornithorynque,9.0,9.5,10.0,11.0,False
2022-05-25,Saucisse de veau confit d'oignons à la moutarde Pommes frites et tomate rôtieProvenance: CH,PUUR,14.9,14.9,14.9,14.9,False
2022-05-25,"Assiette Libanaise avec falafel, taboulé, légumes grillés et houmous et pain pita végétarien",PUUR,15.9,15.9,15.9,15.9,True
2022-05-25,"Pâtes fraiche ""Maison"" sauce crème, émincé de veau et champignons Grana Padano et roquette\nProvenance: CH",PUUR,13.9,13.9,13.9,13.9,False
2022-05-25,Entrecôte de boeuf sauce béarnaise pommes frites et salade verteProvenance: CH,PUUR,19.9,19.9,19.9,19.9,False
2022-05-25,Raviolini aux fromages et pesto d'herbes végétarien,Piano ,8.0,9.0,10.0,12.0,True
2022-05-25,"Cuisse de poulet confit au citron, linguini au pesto et tomates rôtiesProvenance: CH",Piano ,11.5,12.5,12.5,14.0,False
2022-05-25,Cocotte de risotto crémeux aux champignons végétarien,Piano ,5.5,7.0,8.0,9.0,True
2022-05-25,"Salade verte Croquettes de pomme de terre, condiment légumes grillés et parmesan  végétarienFruits frais au choix",Piano ,9.0,11.0,12.0,13.5,True
2022-05-25,"CONCEPT BOWL LIBANAIS\n(Falafel, Kebab de poulet, Aubergines confites, Choux rouges, Patate douce, Raisins secs, Semoule au persil, Tomates cerises, Pois chiche, Radis Noir, Batavia, Houmous, sauce Yogourt)Provenance: CH",Zaha,11.0,12.5,12.5,14.0,False
2022-05-25,"CONCEPT SANDWICH LIBANAIS\n(Falafel, Kebab de poulet, Aubergines confites, Tomates cerises, Radis Noir, Batavia, Houmous, sauce Yogourt, Herbes fraiches)Provenance: CH",Zaha,8.0,9.0,9.0,10.0,False
2022-05-26,Fermé,La Ruche,,,,,False
2022-05-26,Fermé,La Ruche,,,,,False
2022-05-26,Fermé\n,La Ruche,,,,,False
2022-05-26,Férié,Microcity,10.0,11.0,12.0,13.0,False
2022-05-26,Férié,Microcity,10.0,11.0,12.0,13.0,False
2022-05-26,Férié,Microcity,7.5,8.0,8.5,9.0,False
2022-05-26,Férié,Microcity,12.0,12.0,12.0,12.0,False
2022-05-27,Tarte au thon MSC\nSalade croquante,Alpine,7.5,8.0,9.0,10.0,False
2022-05-27,Riz sauté aux légumes\nOeuf et jambon,Alpine,8.0,9.0,10.0,11.0,False
2022-05-27,"Tofu Bio CH pané\nPasta verde au pesto, courgettes et noisettes torréfiées\nOption Végan possible végétarien",Alpine,11.5,12.0,12.5,13.5,True
2022-05-27,Aileron de poulet suisse\nCoquillettes aux légumes \nBrocoli,Alpine,11.5,12.0,12.5,13.5,False
2022-05-27,"Cannelloni ricotta, épinards, sauce tomate basilic\n	\n végétarien",Arcadie,7.5,8.5,9.0,10.0,True
2022-05-27,"[Italian Bowl] Salade de pâtes au pesto verde, tomates séchées, olives, mozzarella di Bufala et jambon cruProvenance: Suisse",Arcadie,12.0,12.0,12.0,12.0,False
2022-05-27,Filet de saumon ASC au four\nSauce béarnaise\nPommes allumettes\nBrocoli vapeur,Campus Biotech,9.0,9.0,9.0,9.0,False
2022-05-27,"Salade FALAFEL:\nSalade, Falafel, Carottes, Concombre, Yogourt, Olives, Pita, Coriandre végétarien",Giacometti,8.0,8.0,8.0,8.0,True
2022-05-27,"Salade CRUNCHY CHICKEN:\nSalade, Poulet croustillant, parmesan, croutons, oignons, Tomates, Ciboulette, carottes râpéesProvenance: CH végétarien",Giacometti,8.0,8.0,8.0,8.0,True
2022-05-27,"Notre gamme de sandwichs:\nAssortiment varié (Dinde fumée, tomate mozza...)",Giacometti,7.0,7.0,7.0,7.0,False
2022-05-27,NOS TENDERS:\nCordon bleuProvenance: CH,Hopper,11.5,11.5,11.5,11.5,False
2022-05-27,"Nos grillades du jour:\n(Saucisses, Filet de poulet, Burger de bœuf, Brochettes de porc)Provenance: CH",Hopper,14.9,14.9,14.9,14.9,False
2022-05-27,Grillade partyProvenance: CH,La Ruche,15.0,15.0,15.0,15.0,False
2022-05-27,Fermeture exceptionnelle,Microcity,10.0,11.0,12.0,13.0,False
2022-05-27,Fermeture exceptionnelle,Microcity,10.0,11.0,12.0,13.0,False
2022-05-27,Fermeture exceptonnelle,Microcity,7.5,8.0,8.5,9.0,False
2022-05-27,Wok de porc façon thaïProvenance: Suisse,Ornithorynque,12.0,13.0,14.0,15.0,False
2022-05-27,Penne au blé complet all'arrabbiata végétarien,Ornithorynque,5.5,6.5,7.0,8.0,True
2022-05-27,"Quiche aux oignons, petits pois et brie végétarien",Ornithorynque,8.0,8.5,9.0,9.5,True
2022-05-27,"[Orni Kebab] Emincé de poulet à la libanaise, sauce yogourt au cumin et garnituresProvenance: Suisse",Ornithorynque,9.0,9.5,10.0,11.0,False
2022-05-30,Tarte au thon MSC\nSalade croquante,Alpine,7.5,8.0,9.0,10.0,False
2022-05-30,Pavé de lieu à l'italienne\nPommes vapeurs\nLégumes sautés,Alpine,8.0,9.0,10.0,11.0,False
2022-05-30,Tortellini tricolores\nCrème basilic\nFromage râpé,Alpine,11.5,12.0,12.5,13.5,False
2022-05-30,Brochette kebab \nd'agneau et bœuf Suisse\nRatatouille provençale\nSemoule aux agrumes ,Alpine,12.5,13.0,13.5,14.5,False
2022-05-30,"Ravioli ricotta et basilic, crème de tomates et Grana Padano végétarien",Arcadie,12.0,12.0,12.0,12.0,True
2022-05-30,"Gratin de penne, brocolis, sauce au fromage et champignons végétarien",Arcadie,5.5,6.5,7.0,8.0,True
2022-05-30,"[Italian Bowl] Salade de lentilles, mozzarella bille, pomme de terre, tomates séchées, basilic et oignons rouges  végétarien",Arcadie,12.0,12.0,12.0,12.0,True
2022-05-30,Emincé de boeuf SRPA minute\nSauce Bordelaise\nPommes grenailles rôties\nHaricots verts vapeurProvenance: Suisse\n,Campus Biotech,9.0,9.0,9.0,9.0,False
2022-05-30,Risotto au safran\nChips de jambon cru \nRoquette et parmesan,Esplanade,10.5,11.0,11.5,12.5,False
2022-05-30,"Salade FALAFEL:\nSalade, Falafel, Carottes, Concombre, Yogourt, Olives, Pita, Coriandre végétarien",Giacometti,8.0,8.0,8.0,8.0,True
2022-05-30,"Salade CRUNCHY CHICKEN:\nSalade, Poulet croustillant, parmesan, croutons, oignons, Tomates, Ciboulette, carottes râpéesProvenance: CH",Giacometti,8.0,8.0,8.0,8.0,False
2022-05-30,"Notre gamme de sandwichs:\nAssortiment varié (Dinde fumée, tomate mozza...)",Giacometti,7.0,7.0,7.0,7.0,False
2022-05-30,Le double cheese sauce cocktailProvenance: CH,Hopper,13.0,13.0,13.0,13.0,False
2022-05-30,NOS TENDERS:\nCordon bleuProvenance: CH,Hopper,11.5,11.5,11.5,11.5,False
2022-05-30,Risotto au pesto et salade d'herbes végétarien,Hopper,7.5,9.0,10.0,12.0,True
2022-05-30,Nos grillades du jour:\n(Saucisses ou Brochette de porc)\nLégumes grillés et pommes grenaillesProvenance: CH,Hopper,13.0,13.0,13.0,13.0,False
2022-05-30,Saucisse à rôtir\nPack-choi\nPolentaProvenance: CH,La Ruche,11.0,12.0,13.0,14.0,False
2022-05-30,Aubergines gratinées\nTartare de tomates et lentilles,La Ruche,10.0,11.0,12.0,13.0,False
2022-05-30,Farfalle\nRoquette citron et féta,La Ruche,7.0,10.5,10.5,10.5,False
2022-05-30,"[Big Burger]\nBun au maïs, bœuf, oignons confits, tomate, fromage à raclette, saladeProvenance: Boeuf CH",La Table de Vallotton by Novae,10.0,13.0,13.0,13.0,False
2022-05-30,"[Big Burger Veggie]\nBuns maïs, planted barbecue, oignons, tomate, fromage à raclette et salade végétarien",La Table de Vallotton by Novae,10.0,13.0,13.0,13.0,True
2022-05-30,"[Pasta du Chef]\nPenne Rigate N°73, pesto de basilic et amandes, jambon cru du Pays, copeaux de parmesan et pousses CaulysProvenance: Porc/Suisse",La Table de Vallotton by Novae,10.0,13.0,13.0,13.0,False
2022-05-30,"[Pasta du Chef Veggie]\nPenne Rigate N°73,\npesto de basilic et amandes, copeaux de parmesan et pousses Caulys végétarien",La Table de Vallotton by Novae,10.0,13.0,13.0,13.0,True
2022-05-30,"[Salade du Chef Veggie] Rampon, lardons de quorn, croûtons de pain campagnard, oeufs durs végétarien",La Table de Vallotton by Novae,16.0,19.0,19.0,19.0,True
2022-05-30,Taboulé aux légumes du moment végétarien,Le Klee by Novae,6.5,7.5,8.0,9.0,True
2022-05-30,"Boulettes de bœuf à l’italienne, penne et carottes sifflet\nProvenance: Suisse",Microcity,10.0,11.0,12.0,13.0,False
2022-05-30,"Chapati aux aubergines grillées, houmous, crudités, lentilles au curry\n végétarien",Microcity,10.0,11.0,12.0,13.0,True
2022-05-30,"Dahl de lentilles, pois chiches au curry rouge et papadum\n végétarien",Microcity,7.5,8.0,8.5,9.0,True
2022-05-30,"Salade de cervelas, pommes de terre, crudités, œuf dur et sauce tartare\n\nProvenance: Suisse",Microcity,12.0,12.0,12.0,12.0,False
2022-05-30,"Cesar Bowls By Native\nSalade romaine, olive kalamata, tomate cerise, croutons, schnitzel, sauce blanche à la moutarde et à l'ail\nLevure maltée\n vegan",Native,10.5,11.0,11.5,12.5,True
2022-05-30,"Galette Bressane\n(poulet grillé, noix, épinards, tomates, emmental et crème fraiche)Provenance: CH",Niki ,8.5,8.5,8.5,8.5,False
2022-05-30,Cuisse de poulet façon basquaiseProvenance: Suisse,Ornithorynque,12.0,13.0,14.0,15.0,False
2022-05-30,"Gnocchi aux 4 fromages, pesto de roquette végétarien",Ornithorynque,7.5,8.5,9.0,10.0,True
2022-05-30,"[Pizza al Taglio] Courgettes, aubergines et poivrons végétarien",Ornithorynque,8.0,8.5,9.0,9.5,True
2022-05-30,"Burrito à la bolognaise de bœuf, mozzarella et riz sautéProvenance: Suisse",Ornithorynque,9.0,9.5,10.0,11.0,False
2022-05-30,Saltimbocca de porc sauce Marsala Pommes croquettes et céleri glacé Provenance: CH,PUUR,15.9,15.9,15.9,15.9,False
2022-05-30,Gnocchi aux asperges et tomates fraiches avec lamelles de fromage et salade du jour végétarien,PUUR,14.9,14.9,14.9,14.9,True
2022-05-30,"Pâtes ""fraiche"" à la Norma sauce tomates et aubergine , quenelle de ricotta végétarien",PUUR,13.9,13.9,13.9,13.9,True
2022-05-30,Entrecôte de boeuf sauce béarnaise pommes frites et salade verteProvenance: CH,PUUR,19.9,19.9,19.9,19.9,False
2022-05-30,"Linguini au parmesan poivré, cresson en salade et noix concassées végétarien",Piano ,8.0,9.0,10.0,12.0,True
2022-05-30,"Boulettes de boeuf aux deux oignons, riz sauvage et poivrons colorés confitsProvenance: CH",Piano ,11.5,12.5,12.5,14.0,False
2022-05-30,"Notre carte de Pizzas:\nAssortiment varié (4 saisons, Reine,  buffalina...)",Piano ,13.5,13.5,13.5,13.5,False
2022-05-30,Focaccia ChorizoProvenance: CH,Piano ,5.5,7.0,8.0,9.0,False
2022-05-30,"Salade verte Fruits frais au choixLinguini au parmesan poivré, cresson en salade et noix concassées végétarien",Piano ,9.0,11.0,12.0,13.5,True
2022-05-30,"CONCEPT BOWL LIBANAIS\n(Falafel, Kebab de poulet, Poivrons confits, Choux rouges, Fèves, Raisins secs, Semoule au persil, Tomates, Concombre, Radis Noir, Batavia, Houmous, sauce Yogourt)Provenance: CH",Zaha,11.0,12.5,12.5,14.0,False
2022-05-30,"CONCEPT SANDWICH LIBANAIS\n(Falafel, Kebab de poulet, Aubergines confites, Tomates cerises, Radis Noir, Batavia, Houmous, sauce Yogourt, Herbes fraiches)Provenance: CH",Zaha,8.0,9.0,9.0,10.0,False
2022-05-31,Tarte au thon MSC\nSalade croquante,Alpine,7.5,8.0,9.0,10.0,False
2022-05-31,Gnocchi\nSauce napolitaine \nRoquette,Alpine,8.0,9.0,10.0,11.0,False
2022-05-31,Filet de Poulet\nCrème citonnée au thym\nRiz aux légumes ,Alpine,11.5,12.0,12.5,13.5,False
2022-05-31,Tartare de Bœuf Suisse\nPommes frites et salade \nTranche de baguette grillé,Alpine,13.5,14.0,14.5,15.0,False
2022-05-31,"Ravioli ricotta et basilic, crème de tomates et Grana Padano végétarien",Arcadie,12.0,12.0,12.0,12.0,True
2022-05-31,"Gratin de penne au blé complet, brocolis, sauce au fromage et champignons végétarien",Arcadie,5.5,6.5,7.0,8.0,True
2022-05-31,"[Italian Bowl] Salade de lentilles, mozzarella bille, pomme de terre, tomates séchées, basilic et oignons rouges  végétarien",Arcadie,0.0,0.0,0.0,0.0,True
2022-05-31,Medaillon de saumon ASC snacké\nSauce vierge de légumes\nPommes de terre écrasées à l'huile d'olive\nBrocoli vapeur\n,Campus Biotech,16.0,16.0,16.0,16.0,False
2022-05-31,"La moussaka ""maison""\nAubergines et poivrons",Esplanade,10.5,11.0,11.5,12.5,False
2022-05-31,"Salade FALAFEL:\nSalade, Falafel, Carottes, Concombre, Yogourt, Olives, Pita, Coriandre végétarien",Giacometti,8.0,8.0,8.0,8.0,True
2022-05-31,"Salade CRUNCHY CHICKEN:\nSalade, Poulet croustillant, parmesan, croutons, oignons, Tomates, Ciboulette, carottes râpéesProvenance: CH",Giacometti,8.0,8.0,8.0,8.0,False
2022-05-31,"Notre gamme de sandwichs:\nAssortiment varié (Dinde fumée, tomate mozza...)",Giacometti,7.0,7.0,7.0,7.0,False
2022-05-31,"[Saveurs du Maroc] Couscous végétarien aux légumes, pois chiche et bouillon parfumé aux saveurs du Maroc végétarien",Hodler,10.0,11.0,12.0,13.0,True
2022-05-31,"[Saveurs du Maroc] Tagine de poulet aux citrons confits et olives, riz safrané et chakchouka de légumesProvenance: Poulet: CH",Hodler,8.5,9.5,10.0,11.0,False
2022-05-31,Le double cheese sauce cocktailProvenance: CH,Hopper,13.0,13.0,13.0,13.0,False
2022-05-31,NOS TENDERS:\nPilon Tex Mex / Cordon bleuProvenance: CH,Hopper,11.5,11.5,11.5,11.5,False
2022-05-31,1/2 Aubergine confite farcie végétarienne végétarien,Hopper,7.5,9.0,10.0,12.0,True
2022-05-31,Penne sautés Terre et Mer \n(Jambon fumé et crevettes)Provenance: CH\nThaïlande végétarien,Hopper,11.5,12.5,10.0,12.0,True
2022-05-31,Truffade à la raclette AOP,La Ruche,10.0,11.0,12.0,13.0,False
2022-05-31,Emincé mi-volaille mi-quorn\nRiz complet\nRouelles de légumes sautéesProvenance: CH,La Ruche,11.0,12.0,13.0,14.0,False
2022-05-31,Linguine\nPesto de tomate\nGraines de tournesol et mozzarella,La Ruche,7.5,10.5,10.5,10.5,False
2022-05-31,"[Big Burger]\nBun au maïs, bœuf, oignons confits, tomate, fromage à raclette, saladeProvenance: Boeuf CH",La Table de Vallotton by Novae,10.0,13.0,13.0,13.0,False
2022-05-31,"[Big Burger Veggie]\nBuns maïs, planted barbecue, oignons, tomate, fromage à raclette et salade végétarien",La Table de Vallotton by Novae,10.0,13.0,13.0,13.0,True
2022-05-31,"[Pasta du Chef]\nPenne Rigate N°73, pesto de basilic et amandes, jambon cru du Pays, copeaux de parmesan et pousses CaulysProvenance: Porc/Suisse",La Table de Vallotton by Novae,10.0,13.0,13.0,13.0,False
2022-05-31,"[Pasta du Chef Veggie]\nPenne Rigate N°73,\npesto de basilic et amandes, copeaux de parmesan et pousses Caulys végétarien",La Table de Vallotton by Novae,10.0,13.0,13.0,13.0,True
2022-05-31,"[Salade du Chef Veggie] Rampon, lardons de quorn, croûtons de pain campagnard, oeufs durs végétarien",La Table de Vallotton by Novae,16.0,19.0,19.0,19.0,True
2022-05-31,Taboulé aux légumes du moment végétarien,Le Klee by Novae,6.5,7.5,8.0,9.0,True
2022-05-31,"Emincé de porc à la moutarde, polenta et chou-fleur au curcuma\nProvenance: Suisse",Microcity,10.0,11.0,12.0,13.0,False
2022-05-31,"Tomme vaudoise fondante, rösti et courgettes rôties au thym\n végétarien",Microcity,10.0,11.0,12.0,13.0,True
2022-05-31,"Dahl de lentilles, pois chiches au curry rouge et papadum\n végétarien",Microcity,7.5,8.0,8.5,9.0,True
2022-05-31,"Salade de cervelas, pommes de terre, crudités, œuf dur et sauce tartare\nProvenance: Suisse",Microcity,12.0,12.0,12.0,12.0,False
2022-05-31,Falafels\nSemoule de blé aux épices et légumes rôtis à l'orientale\nBouillon végétal vegan,Native,10.5,11.0,11.5,12.5,True
2022-05-31,"Galette Bressane\n(poulet grillé, noix, épinards, tomates, emmental et crème fraiche)Provenance: CH",Niki ,8.5,8.5,8.5,8.5,False
